2017-09-17 12:37:41.552 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/search]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.search(java.lang.String)
2017-09-17 12:37:41.553 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/modify]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.modify(com.estore.microclass.entity.MicroClassVideo,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.553 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/getDetail]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.getDetail(int)
2017-09-17 12:37:41.553 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/microclassvideo/searchByMicroClassId]}" onto public com.estore.base.ResponseResult com.estore.microclass.controller.MicroClassVideoController.searchByMicroClassId(int)
2017-09-17 12:37:41.556 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/remove]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.remove(int[])
2017-09-17 12:37:41.558 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/save]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.save(com.estore.product.entity.MajorCategory,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.558 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/search]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.search(java.lang.String)
2017-09-17 12:37:41.558 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/modify]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.modify(com.estore.product.entity.MajorCategory)
2017-09-17 12:37:41.559 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/majorcategory/getdetail]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MajorCategoryController.getDetail(int)
2017-09-17 12:37:41.560 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/minorcategory/remove]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MinorCategoryController.remove(int[])
2017-09-17 12:37:41.561 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/minorcategory/save]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MinorCategoryController.save(com.estore.product.entity.MinorCategory,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.561 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/minorcategory/search]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MinorCategoryController.search(java.lang.String)
2017-09-17 12:37:41.562 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/minorcategory/modify]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MinorCategoryController.modify(com.estore.product.entity.MinorCategory,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.562 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/minorcategory/getdetail]}" onto public com.estore.base.ResponseResult com.estore.product.controller.MinorCategoryController.getDetail(int)
2017-09-17 12:37:41.564 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/product/remove],methods=[POST]}" onto public com.estore.base.ResponseResult com.estore.product.controller.ProductController.remove(int)
2017-09-17 12:37:41.564 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/product/save]}" onto public com.estore.base.ResponseResult com.estore.product.controller.ProductController.save(com.estore.product.entity.Product,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.565 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/product/search],methods=[GET]}" onto public com.estore.base.ResponseResult com.estore.product.controller.ProductController.search(com.estore.product.dto.ProductSearchDto)
2017-09-17 12:37:41.565 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/product/getDetail]}" onto public com.estore.base.ResponseResult com.estore.product.controller.ProductController.getDetail(int)
2017-09-17 12:37:41.565 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/product/search],methods=[GET]}" onto public com.estore.base.ResponseResult com.estore.product.controller.ProductController.searchForApp(com.estore.product.dto.ProductSearchDto)
2017-09-17 12:37:41.566 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/checkAuthToken],methods=[GET]}" onto public com.estore.base.ResponseResult com.estore.user.controller.AuthController.checkAuthToken(java.lang.String)
2017-09-17 12:37:41.567 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/login],methods=[GET]}" onto public com.estore.base.ResponseResult com.estore.user.controller.AuthController.login(java.lang.String,java.lang.String)
2017-09-17 12:37:41.567 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/logout],methods=[GET]}" onto public com.estore.base.ResponseResult com.estore.user.controller.AuthController.logout(java.lang.String)
2017-09-17 12:37:41.568 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/modifyPassword],methods=[POST]}" onto public com.estore.base.ResponseResult com.estore.user.controller.AuthController.modifyPassword(com.estore.user.dto.UserPasswordDto)
2017-09-17 12:37:41.569 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/remove]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.remove(int[])
2017-09-17 12:37:41.569 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/save]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.save(com.estore.user.entity.User,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.570 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/search]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.search(com.estore.user.entity.User,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.570 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/modify]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.modify(com.estore.user.entity.User,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.570 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/modifyPassword]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.modifyPassword(com.estore.user.dto.UserPasswordDto,org.springframework.validation.BindingResult)
2017-09-17 12:37:41.571 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/user/saveLowerAgent],methods=[POST]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.saveLowerAgent(com.estore.user.dto.LowerAgent)
2017-09-17 12:37:41.571 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/findByPhoneNumber]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.findByPhoneNumber(java.lang.String)
2017-09-17 12:37:41.571 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/app/user/searchLowerAgents],methods=[GET]}" onto public com.estore.base.ResponseResult com.estore.user.controller.UserController.searchLowerAgents(int,java.lang.String)
